"flags","price","side","size","symbol","timestamp","trade_id","type","","","","","","","","","","","",""
"1","9.28","S","100","ORCU","2026-09-11 12:00:01.023484+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.06","S","300","GRAB","2026-09-11 12:00:01.022629+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.41","S","1500","QID","2026-09-11 12:00:01.022594+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.88","B","100","SKDD","2026-09-11 12:00:01.024157+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.96","S","100","SKDD","2026-09-11 12:00:01.024353+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.04","S","300","GRAB","2026-09-11 12:00:01.022703+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.39","B","1500","QID","2026-09-11 12:00:01.022599+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.05","S","680","GRAB","2026-09-11 12:00:01.022705+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.42","S","1500","QID","2026-09-11 12:00:01.022603+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.07","S","300","GRAB","2026-09-11 12:00:01.022824+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.4","S","1500","QID","2026-09-11 12:00:01.022722+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.42","B","800","ETH","2026-09-11 12:00:01.025120+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.48","S","800","ETH","2026-09-11 12:00:01.025123+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.41","B","800","ETH","2026-09-11 12:00:01.025126+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.4","B","800","ETH","2026-09-11 12:00:01.025131+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.43","B","800","ETH","2026-09-11 12:00:01.025141+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.91","B","2300","NVD","2026-09-11 12:00:01.025969+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.47","S","800","ETH","2026-09-11 12:00:01.025151+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.95","S","2300","NVD","2026-09-11 12:00:01.025970+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.46","S","800","ETH","2026-09-11 12:00:01.025161+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.45","S","800","ETH","2026-09-11 12:00:01.025273+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.93","B","2300","NVD","2026-09-11 12:00:01.025992+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.97","S","2300","NVD","2026-09-11 12:00:01.025997+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.92","B","2300","NVD","2026-09-11 12:00:01.026001+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.94","B","2300","NVD","2026-09-11 12:00:01.026001+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.98","S","2300","NVD","2026-09-11 12:00:01.026023+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.96","S","2300","NVD","2026-09-11 12:00:01.026095+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.44","B","100","KEEL","2026-09-11 12:00:01.027498+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.49","S","100","KEEL","2026-09-11 12:00:01.027503+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.46","B","100","KEEL","2026-09-11 12:00:01.027504+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.43","B","100","KEEL","2026-09-11 12:00:01.027507+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.45","B","100","KEEL","2026-09-11 12:00:01.027509+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.5","S","100","KEEL","2026-09-11 12:00:01.027510+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.48","S","100","KEEL","2026-09-11 12:00:01.027513+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.24","S","100","SNDQ","2026-09-11 12:00:01.028598+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.51","S","100","KEEL","2026-09-11 12:00:01.027525+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.08","B","100","SNDQ","2026-09-11 12:00:01.028716+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.53","S","330","TSLL","2026-09-11 12:00:01.029164+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.3","B","100","MASK","2026-09-11 12:00:01.029832+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.31","B","100","MASK","2026-09-11 12:00:01.029841+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.34","S","100","MASK","2026-09-11 12:00:01.029845+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.33","S","100","MASK","2026-09-11 12:00:01.029945+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.15","S","900","PLUG","2026-09-11 12:00:01.030605+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.14","S","1810","PLUG","2026-09-11 12:00:01.030605+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.25","S","100","RGTI","2026-09-11 12:00:01.030504+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.13","S","900","PLUG","2026-09-11 12:00:01.030606+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.23","B","100","RGTI","2026-09-11 12:00:01.030515+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.22","B","100","RGTI","2026-09-11 12:00:01.030540+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.11","B","1810","PLUG","2026-09-11 12:00:01.030611+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.26","S","100","RGTI","2026-09-11 12:00:01.030555+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.12","B","900","PLUG","2026-09-11 12:00:01.030616+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.09","B","900","PLUG","2026-09-11 12:00:01.030641+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.16","S","900","PLUG","2026-09-11 12:00:01.030669+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.1","B","900","PLUG","2026-09-11 12:00:01.030721+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","120","SQQQ","2026-09-11 12:00:01.040405+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.13","B","120","SQQQ","2026-09-11 12:00:01.040946+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.12","B","300","SQQQ","2026-09-11 12:00:01.041660+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.86","B","900","BITX","2026-09-11 12:00:01.041725+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.14","B","300","SQQQ","2026-09-11 12:00:01.041675+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.91","S","900","BITX","2026-09-11 12:00:01.041735+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","420","SQQQ","2026-09-11 12:00:01.041684+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.88","B","900","BITX","2026-09-11 12:00:01.041745+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.13","B","420","SQQQ","2026-09-11 12:00:01.041687+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.93","S","900","BITX","2026-09-11 12:00:01.041746+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.19","S","300","SQQQ","2026-09-11 12:00:01.041688+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.94","S","900","BITX","2026-09-11 12:00:01.041764+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.92","S","1180","BITX","2026-09-11 12:00:01.041782+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.11","B","300","SQQQ","2026-09-11 12:00:01.041692+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","B","1180","BITX","2026-09-11 12:00:01.041790+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.17","S","300","SQQQ","2026-09-11 12:00:01.041721+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.87","B","1100","BITX","2026-09-11 12:00:01.041798+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.18","S","300","SQQQ","2026-09-11 12:00:01.041824+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.31","S","100","ONDS","2026-09-11 12:00:01.048878+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.29","B","100","ONDS","2026-09-11 12:00:01.048985+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.28","B","100","ONDS","2026-09-11 12:00:01.049503+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.32","S","100","ONDS","2026-09-11 12:00:01.049522+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.88","S","300","QUBT","2026-09-11 12:00:01.050422+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.33","S","100","ONDS","2026-09-11 12:00:01.050816+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.27","B","100","ONDS","2026-09-11 12:00:01.050863+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.82","B","200","QUBT","2026-09-11 12:00:01.051015+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.6","S","3500","SPDN","2026-09-11 12:00:01.050963+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.61","S","3500","SPDN","2026-09-11 12:00:01.050981+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.34","S","100","ONDS","2026-09-11 12:00:01.051714+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.57","B","3500","SPDN","2026-09-11 12:00:01.050986+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.26","B","100","ONDS","2026-09-11 12:00:01.051775+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.59","B","3500","SPDN","2026-09-11 12:00:01.050988+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.58","B","3500","SPDN","2026-09-11 12:00:01.050996+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.56","B","3500","SPDN","2026-09-11 12:00:01.050997+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.63","S","3500","SPDN","2026-09-11 12:00:01.051016+00:00","","price_level_update","","","","","","","","","","","",""
"1","8.62","S","3500","SPDN","2026-09-11 12:00:01.051098+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.84","B","100","SKDD","2026-09-11 12:00:01.053707+00:00","","price_level_update","","","","","","","","","","","",""
"1","7","S","100","SKDD","2026-09-11 12:00:01.053843+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.41","B","800","SKHZ","2026-09-11 12:00:01.053907+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.39","B","800","SKHZ","2026-09-11 12:00:01.053910+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.46","S","800","SKHZ","2026-09-11 12:00:01.053923+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.43","S","800","SKHZ","2026-09-11 12:00:01.053929+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.44","S","800","SKHZ","2026-09-11 12:00:01.053932+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.4","B","800","SKHZ","2026-09-11 12:00:01.053935+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.45","S","800","SKHZ","2026-09-11 12:00:01.053954+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.38","B","800","SKHZ","2026-09-11 12:00:01.053958+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.92","B","100","ETHU","2026-09-11 12:00:01.056220+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.95","S","100","ETHU","2026-09-11 12:00:01.056222+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.64","B","100","NIO","2026-09-11 12:00:01.056553+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.65","B","100","NIO","2026-09-11 12:00:01.056559+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.96","S","100","ETHU","2026-09-11 12:00:01.056232+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.69","S","100","NIO","2026-09-11 12:00:01.056561+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.91","B","100","ETHU","2026-09-11 12:00:01.056240+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.68","S","100","NIO","2026-09-11 12:00:01.056566+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.63","B","100","NIO","2026-09-11 12:00:01.056568+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.99","B","200","SPCH","2026-09-11 12:00:01.057217+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.62","B","100","NIO","2026-09-11 12:00:01.056595+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.7","S","100","NIO","2026-09-11 12:00:01.056599+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.03","S","200","SPCH","2026-09-11 12:00:01.057245+00:00","","price_level_update","","","","","","","","","","","",""
